customer_id,first_name,last_name,age,gender,email,phone_number,signup_date,loyalty_tier,city,state,country,acquisition_channel,marketing_opt_in
476035,Olivia,Lewis,47,Female,olivia.lewis143@icloud.com,(462) 542-9681,2024-02-24,Silver,Atlanta,GA,USA,Organic Search,False
476501,Emily,Nguyen,48,Non-binary,emily.nguyen873@icloud.com,(444) 307-2390,2023-10-04,Bronze,Orlando,FL,USA,Organic Search,True
476547,Kevin,Martin,75,Male,kevin.martin231@outlook.com,(417) 472-2359,2025-03-03,Bronze,San Antonio,TX,USA,Paid Social,False
476634,Kimberly,Adams,37,Female,kimberly.adams484@icloud.com,(563) 918-2323,2024-04-27,Gold,San Diego,CA,USA,Influencer,False
476977,Eric,White,43,Male,eric.white307@hotmail.com,(339) 592-2489,2023-10-09,Silver,Los Angeles,CA,USA,Influencer,False
481328,Stephanie,Brown,30,Female,stephanie.brown506@yahoo.com,(581) 975-3207,2025-10-15,Bronze,San Diego,CA,USA,Direct,False
483080,Emily,Davis,43,Female,emily.davis514@yahoo.com,(439) 487-1030,2023-07-08,Platinum,Los Angeles,CA,USA,Email Campaign,True
485092,Stephanie,Green,50,Female,stephanie.green392@yahoo.com,(320) 861-7063,2025-05-28,Bronze,Las Vegas,NV,USA,Organic Search,True
486138,Sandra,Kim,52,Female,sandra.kim845@icloud.com,(337) 956-5394,2025-09-09,Bronze,Denver,CO,USA,Paid Social,True
488082,Brian,White,50,Male,brian.white815@outlook.com,(663) 989-4133,2025-02-23,Bronze,Philadelphia,PA,USA,Direct,False
488273,Kimberly,Walker,59,Female,kimberly.walker24@icloud.com,(252) 964-2168,2024-03-22,Silver,San Diego,CA,USA,Organic Search,False
488554,Nancy,Wilson,23,Non-binary,nancy.wilson174@outlook.com,(283) 578-3090,2024-09-11,Gold,Chicago,IL,USA,Paid Social,True
488643,Jessica,Garcia,43,Female,jessica.garcia179@hotmail.com,(566) 444-4539,2025-01-11,Platinum,Los Angeles,CA,USA,Paid Social,False
489282,David,Harris,50,Male,david.harris160@outlook.com,(695) 831-2616,2025-04-14,Gold,Denver,CO,USA,Paid Social,True
490071,Hiroshi,White,53,Male,hiroshi.white67@icloud.com,(933) 419-5782,2023-12-04,Platinum,Chicago,IL,USA,Referral,True
490092,Camila,Smith,38,Female,camila.smith16@gmail.com,(468) 697-3481,2023-09-23,Gold,Boston,MA,USA,Organic Search,False
490206,Ronald,Robinson,60,Male,ronald.robinson604@gmail.com,(670) 828-3750,2025-05-19,Gold,Miami,FL,USA,Organic Search,True
490347,Camila,Brown,49,Female,camila.brown927@gmail.com,(824) 745-3243,2025-09-27,Bronze,New York,NY,USA,Affiliate,False
490517,Richard,Carter,49,Male,richard.carter903@icloud.com,(216) 788-9377,2025-04-12,Bronze,New York,NY,USA,Email Campaign,False
491298,Andrew,Smith,77,Male,andrew.smith1@icloud.com,(200) 799-6443,2023-07-13,Bronze,London,England,UK,Paid Social,True
491305,Omar,Martinez,38,Male,omar.martinez186@hotmail.com,(498) 962-9405,2025-06-25,Platinum,Philadelphia,PA,USA,Paid Social,False
492669,Steven,Brown,44,Male,steven.brown997@gmail.com,(393) 535-2206,2023-07-01,Gold,Atlanta,GA,USA,Referral,False
493034,Lisa,Chen,44,Female,lisa.chen12@yahoo.com,(542) 237-8481,2024-07-01,Gold,Sydney,NSW,Australia,Referral,True
494006,Michael,Baker,33,Male,michael.baker691@outlook.com,(916) 206-4440,2023-08-28,Silver,Chicago,IL,USA,Paid Social,True
494553,Jessica,Johnson,70,Female,jessica.johnson852@hotmail.com,(797) 652-7963,2024-11-27,Silver,Dallas,TX,USA,Email Campaign,True
494711,Mary,Mitchell,43,Female,mary.mitchell521@gmail.com,(919) 684-2667,2025-05-16,Bronze,Toronto,ON,Canada,Paid Social,True
495265,Barbara,Wright,55,Female,barbara.wright402@gmail.com,(559) 829-4857,2024-06-11,Gold,Toronto,ON,Canada,Paid Social,False
496735,Emma,Walker,33,Female,emma.walker531@hotmail.com,(353) 626-8817,2023-08-30,Gold,Boston,MA,USA,Influencer,True
497993,Deborah,Williams,44,Female,deborah.williams912@icloud.com,(809) 866-3699,2024-11-27,Bronze,San Jose,CA,USA,Influencer,False
498380,Kimberly,Chen,36,Female,kimberly.chen321@yahoo.com,(255) 224-8522,2023-06-21,Silver,Sydney,NSW,Australia,Organic Search,True
498642,Jason,Carter,50,Male,jason.carter262@icloud.com,(317) 249-4654,2023-06-25,Bronze,Melbourne,VIC,Australia,Organic Search,True
500528,Matthew,Martinez,48,Male,matthew.martinez229@hotmail.com,(758) 226-2919,2025-07-02,Bronze,Los Angeles,CA,USA,Email Campaign,True
500693,Melissa,Campbell,46,Female,melissa.campbell172@gmail.com,,2024-09-06,Silver,Chicago,IL,USA,Organic Search,False
501177,Sofia,Rodriguez,61,Female,sofia.rodriguez725@gmail.com,(535) 745-5626,2023-09-23,Gold,Phoenix,AZ,USA,Direct,True
501836,Kimberly,Singh,36,Female,kimberly.singh203@outlook.com,(668) 378-7456,2025-02-09,Silver,Dallas,TX,USA,Organic Search,True
501851,Ethan,Hall,39,Male,ethan.hall322@hotmail.com,(768) 915-2994,2024-01-20,Silver,Los Angeles,CA,USA,Affiliate,False
501971,Ryan,Chen,48,Male,ryan.chen672@outlook.com,(608) 894-7435,2025-05-03,Bronze,Melbourne,VIC,Australia,Organic Search,False
502006,Nicholas,Kim,44,Male,nicholas.kim111@icloud.com,(833) 388-4313,2025-10-18,Bronze,San Diego,CA,USA,Email Campaign,True
503849,Ashley,Lee,38,Female,ashley.lee225@gmail.com,,2024-10-19,Silver,Atlanta,GA,USA,Paid Social,False
504071,Jennifer,Miller,78,Female,jennifer.miller974@icloud.com,(214) 989-9569,2024-02-15,Bronze,Chicago,IL,USA,Direct,True
504905,Jacob,Singh,49,Male,jacob.singh878@gmail.com,(690) 651-6158,2025-04-22,Bronze,Mexico City,CDMX,Mexico,Organic Search,False
504976,Omar,Torres,51,Male,omar.torres789@icloud.com,(828) 692-8627,2024-07-25,Gold,Austin,TX,USA,Organic Search,False
507886,Sofia,Jones,70,Female,sofia.jones210@yahoo.com,(818) 977-5905,2025-03-04,Bronze,San Antonio,TX,USA,Affiliate,False
508282,Isabella,Allen,45,Female,isabella.allen820@hotmail.com,(818) 907-1915,2025-06-04,Silver,Dallas,TX,USA,Referral,True
508791,Rebecca,Allen,55,Female,rebecca.allen883@outlook.com,(706) 233-6724,2023-10-17,Gold,Los Angeles,CA,USA,Organic Search,False
509843,Paul,Allen,46,Male,paul.allen217@outlook.com,(208) 526-6254,2024-03-01,Bronze,Los Angeles,CA,USA,Referral,True
509880,Susan,Clark,40,Female,susan.clark674@hotmail.com,(335) 552-9878,2024-05-13,Platinum,Orlando,FL,USA,Paid Social,True
510515,Edward,Nelson,55,Male,edward.nelson288@gmail.com,(626) 824-1346,2025-01-23,Bronze,Philadelphia,PA,USA,Direct,True
511311,Elizabeth,White,36,Female,elizabeth.white428@hotmail.com,(813) 642-3182,2025-04-15,Silver,Melbourne,VIC,Australia,Direct,True
512600,Michelle,White,54,Female,michelle.white419@hotmail.com,,2023-12-15,Silver,Phoenix,AZ,USA,Affiliate,True
512617,Nicholas,Clark,35,Male,nicholas.clark595@icloud.com,(934) 282-6936,2025-07-03,Gold,Toronto,ON,Canada,Referral,True
512665,Priya,Thompson,47,Female,priya.thompson157@yahoo.com,(344) 492-7362,2025-03-14,Bronze,Chicago,IL,USA,Direct,True
512993,Jennifer,Anderson,44,Female,jennifer.anderson355@icloud.com,(898) 667-5593,2025-07-15,Bronze,London,England,UK,Email Campaign,True
513724,Carlos,Taylor,,Male,carlos.taylor195@icloud.com,(305) 427-1095,2024-09-02,Silver,Charlotte,NC,USA,Email Campaign,True
514284,James,Torres,55,Male,james.torres712@gmail.com,(718) 693-7214,2023-11-17,Gold,Chicago,IL,USA,Organic Search,False
515308,Noah,Martinez,55,Male,noah.martinez925@gmail.com,,2025-06-15,Bronze,New York,NY,USA,Referral,False
515463,Eric,Baker,34,Male,eric.baker304@yahoo.com,(384) 441-3621,2025-07-14,Bronze,Atlanta,GA,USA,Paid Social,False
516216,Anthony,Walker,59,Male,anthony.walker569@yahoo.com,(957) 283-9352,2025-07-21,Silver,Los Angeles,CA,USA,Paid Social,True
516339,Eric,Martinez,49,Male,eric.martinez365@yahoo.com,,2025-10-05,Bronze,Philadelphia,PA,USA,Email Campaign,False
516468,Joseph,Sanchez,46,Male,joseph.sanchez39@hotmail.com,(508) 650-1032,2024-07-17,Silver,Orlando,FL,USA,Paid Social,False
516528,Mateo,Robinson,78,Male,mateo.robinson178@yahoo.com,(901) 290-3622,2025-07-06,Bronze,Phoenix,AZ,USA,Referral,True
519251,Mia,Flores,42,Female,mia.flores859@hotmail.com,(245) 486-7815,2023-09-07,Platinum,Philadelphia,PA,USA,Referral,True
519606,Mia,Miller,34,Female,mia.miller366@icloud.com,(842) 215-5943,2024-01-08,Gold,Miami,FL,USA,Direct,True
520058,Yuki,Lee,56,Female,yuki.lee760@gmail.com,(565) 744-5455,2025-06-25,Silver,San Antonio,TX,USA,Direct,True
520397,Emily,Mitchell,78,Female,emily.mitchell113@hotmail.com,(332) 272-9323,2025-08-15,Bronze,New York,NY,USA,Organic Search,True
522163,Ingrid,Williams,43,Female,ingrid.williams96@hotmail.com,(698) 488-6927,2024-05-28,Silver,Atlanta,GA,USA,Referral,True
522293,Ingrid,Lee,50,,ingrid.lee667@yahoo.com,(635) 754-1323,2023-07-11,Gold,San Francisco,CA,USA,Referral,True
523573,Chen,Garcia,77,Female,chen.garcia424@hotmail.com,(539) 863-7310,2023-10-10,Silver,Chicago,IL,USA,Paid Social,True
523989,Eric,Hill,43,Male,eric.hill806@gmail.com,(596) 338-7144,2024-12-06,Platinum,San Antonio,TX,USA,Email Campaign,False
525803,Daniel,Jackson,49,Male,daniel.jackson651@hotmail.com,(300) 534-3529,2025-01-04,Bronze,Mexico City,CDMX,Mexico,Paid Social,True
526706,Melissa,Singh,78,Female,melissa.singh944@yahoo.com,(372) 226-1844,2023-11-03,Platinum,New York,NY,USA,Paid Social,True
526724,John,Scott,61,Male,john.scott237@yahoo.com,(600) 522-1630,2024-11-30,Bronze,Orlando,FL,USA,Email Campaign,True
527649,Brian,Mitchell,73,Male,brian.mitchell977@gmail.com,(542) 745-9965,2024-10-06,Silver,Boston,MA,USA,Paid Social,False
527694,Charles,Nelson,44,Male,charles.nelson817@gmail.com,(237) 871-4500,2023-10-18,Gold,San Diego,CA,USA,Referral,True
528196,Nancy,Roberts,34,Female,nancy.roberts554@yahoo.com,(510) 547-6266,2024-09-06,Silver,Nashville,TN,USA,Email Campaign,False
529534,Deborah,Brown,53,Female,deborah.brown74@gmail.com,(902) 291-2277,2025-06-28,Bronze,Houston,TX,USA,Referral,False
529908,Jason,Smith,44,Male,jason.smith714@gmail.com,(718) 953-2177,2023-10-12,Gold,Manchester,England,UK,Email Campaign,True
530251,Ashley,Jackson,45,Female,ashley.jackson375@gmail.com,(636) 756-9046,2024-12-02,Bronze,Chicago,IL,USA,Email Campaign,False
531320,Hiroshi,Anderson,40,Male,hiroshi.anderson921@outlook.com,(262) 606-1195,2024-03-25,Bronze,Los Angeles,CA,USA,Direct,False
532647,Chen,Hall,49,Female,chen.hall265@gmail.com,(652) 794-1746,2024-03-02,Gold,Chicago,IL,USA,Email Campaign,True
533723,Sandra,Mitchell,60,Female,sandra.mitchell345@outlook.com,,2023-08-10,Gold,Dallas,TX,USA,Paid Social,True
537642,Ryan,Jackson,40,Non-binary,ryan.jackson95@hotmail.com,(987) 494-6384,2024-05-16,Silver,Phoenix,AZ,USA,Organic Search,True
539241,Mateo,Perez,36,Male,mateo.perez827@gmail.com,(767) 962-7396,2025-10-04,Silver,New York,NY,USA,Paid Social,False
539453,Joseph,Chen,,Male,joseph.chen867@yahoo.com,(397) 388-7864,2024-05-09,Silver,Sydney,NSW,Australia,Paid Social,True
540156,Liam,Miller,58,Male,liam.miller762@yahoo.com,(785) 578-3412,2025-01-16,Bronze,Vancouver,BC,Canada,Paid Social,True
541284,Olivia,Rivera,72,Female,olivia.rivera923@icloud.com,(606) 982-6808,2024-02-12,Bronze,Vancouver,BC,Canada,Paid Social,True
542798,Mateo,Lee,73,Male,mateo.lee906@hotmail.com,(931) 324-6172,2024-04-07,Bronze,Manchester,England,UK,Email Campaign,True
543108,Joseph,Roberts,23,Male,joseph.roberts792@hotmail.com,,2025-07-24,Gold,San Francisco,CA,USA,Organic Search,True
543559,Robert,Rodriguez,35,Male,robert.rodriguez651@icloud.com,(889) 477-8353,2025-04-23,Bronze,Toronto,ON,Canada,Paid Social,True
544221,David,Rodriguez,36,Male,david.rodriguez135@icloud.com,(989) 223-5337,2025-10-17,Bronze,Denver,CO,USA,Direct,True
545164,Donna,Torres,67,Female,donna.torres82@icloud.com,(864) 948-3921,2024-10-19,Silver,Philadelphia,PA,USA,Paid Social,True
545658,Andrew,Clark,26,Male,andrew.clark621@outlook.com,(678) 202-7376,2024-09-09,Gold,Chicago,IL,USA,Affiliate,False
547190,Rebecca,Clark,46,Female,rebecca.clark797@yahoo.com,(524) 344-7805,2023-09-29,Gold,Dallas,TX,USA,Email Campaign,False
547541,Linda,Robinson,53,Female,linda.robinson420@yahoo.com,(706) 292-8817,2025-07-13,Gold,New York,NY,USA,Organic Search,True
548974,Ingrid,Thomas,34,Female,ingrid.thomas36@outlook.com,(673) 728-6320,2024-10-26,Bronze,London,England,UK,Email Campaign,False
549078,Robert,Carter,46,Male,robert.carter669@gmail.com,(756) 389-8665,2025-04-18,Bronze,New York,NY,USA,Direct,True
549826,Noah,Chen,36,Male,noah.chen569@hotmail.com,(533) 453-9157,2024-06-29,Silver,Portland,OR,USA,Referral,False
550369,Sandra,Clark,58,Female,sandra.clark217@icloud.com,,2024-07-27,Silver,Dallas,TX,USA,Influencer,False
550528,Michelle,Sanchez,60,Female,michelle.sanchez38@hotmail.com,(696) 855-1647,2024-04-12,Silver,Chicago,IL,USA,Affiliate,True
552806,Jessica,Mitchell,48,Female,jessica.mitchell458@hotmail.com,(933) 790-2429,2024-08-26,Silver,New York,NY,USA,Paid Social,True
553849,George,Patel,38,Male,george.patel513@hotmail.com,(332) 376-3680,2024-03-31,Gold,Miami,FL,USA,Email Campaign,True
554014,Ashley,Nelson,47,Female,ashley.nelson933@icloud.com,(475) 394-5834,2023-09-18,Gold,Denver,CO,USA,Paid Social,False
554088,Chen,Green,44,Female,chen.green976@hotmail.com,(291) 984-7698,2025-09-28,Bronze,Philadelphia,PA,USA,Referral,False
554360,Donna,Adams,42,Female,donna.adams240@outlook.com,,2025-06-15,Gold,Charlotte,NC,USA,Influencer,False
554597,Nicholas,Martin,50,Male,nicholas.martin127@icloud.com,(284) 465-7234,2024-08-20,Bronze,Orlando,FL,USA,Direct,False
555402,Omar,Hill,50,Male,omar.hill397@outlook.com,(244) 281-8231,2024-06-10,Platinum,Toronto,ON,Canada,Organic Search,True
557252,Barbara,Hall,40,Female,barbara.hall469@outlook.com,(476) 483-3028,2024-04-13,Bronze,Dallas,TX,USA,Paid Social,True
557486,Matthew,Brown,41,,matthew.brown929@outlook.com,(328) 581-6476,2023-09-02,Gold,Montreal,QC,Canada,Organic Search,True
558329,Sofia,Thomas,63,Female,sofia.thomas6@yahoo.com,(447) 673-3732,2024-08-09,Gold,Montreal,QC,Canada,Email Campaign,True
561398,Hiroshi,Carter,57,Male,hiroshi.carter58@outlook.com,(861) 872-6295,2024-08-04,Silver,San Diego,CA,USA,Paid Social,True
561464,Lisa,Flores,34,Female,lisa.flores313@icloud.com,(912) 593-2841,2025-03-02,Silver,Minneapolis,MN,USA,Organic Search,True
562598,Ryan,Allen,61,Male,ryan.allen562@yahoo.com,(360) 276-8037,2025-02-03,Bronze,New York,NY,USA,Paid Social,True
563213,James,Martinez,39,Male,james.martinez548@yahoo.com,(228) 890-9732,2024-08-27,Gold,Philadelphia,PA,USA,Organic Search,True
563896,Robert,Hernandez,52,Male,robert.hernandez264@yahoo.com,(293) 296-8846,2024-03-28,Gold,Vancouver,BC,Canada,Paid Social,True
564162,George,Jones,44,Male,george.jones803@icloud.com,(756) 643-6441,2024-12-23,Bronze,Seattle,WA,USA,Paid Social,True
565788,Margaret,Hill,59,Female,margaret.hill948@gmail.com,,2024-09-16,Bronze,San Jose,CA,USA,Direct,True
566643,Mei,Brown,37,Female,mei.brown871@yahoo.com,,2025-03-22,Platinum,Philadelphia,PA,USA,Affiliate,False
568238,Mei,Jackson,63,Female,mei.jackson469@hotmail.com,(510) 807-7623,2024-04-20,Platinum,New York,NY,USA,Direct,True
568336,Camila,Flores,39,Female,camila.flores230@hotmail.com,(219) 878-4724,2023-12-22,Platinum,Phoenix,AZ,USA,Direct,True
568632,Sofia,Davis,48,Female,sofia.davis305@gmail.com,(447) 775-7281,2025-03-20,Silver,San Antonio,TX,USA,Organic Search,False
570217,Eric,Wilson,45,Male,eric.wilson932@hotmail.com,(331) 968-3682,2023-07-22,Bronze,New York,NY,USA,Paid Social,False
570241,Carlos,White,39,Male,carlos.white26@gmail.com,(573) 750-3296,2023-10-16,Platinum,Austin,TX,USA,Organic Search,True
570736,Joshua,Patel,36,Male,joshua.patel527@yahoo.com,(764) 510-1492,2023-12-31,Silver,Los Angeles,CA,USA,Direct,True
571156,George,Wright,52,Male,george.wright686@gmail.com,(682) 705-4945,2025-07-26,Silver,Atlanta,GA,USA,Direct,True
573309,Jacob,Roberts,38,Male,jacob.roberts430@hotmail.com,(217) 447-7564,2024-11-26,Bronze,Charlotte,NC,USA,Email Campaign,True
573736,Susan,Allen,41,Female,susan.allen527@yahoo.com,(772) 557-7947,2025-07-08,Silver,Mexico City,CDMX,Mexico,Direct,False
576694,Lisa,Garcia,37,Female,lisa.garcia835@outlook.com,(437) 850-3934,2024-01-26,Silver,Houston,TX,USA,Paid Social,True
577420,Jason,White,33,Male,jason.white724@outlook.com,(968) 836-4742,2023-10-18,Gold,San Antonio,TX,USA,Paid Social,True
577652,Emma,Lee,25,Female,emma.lee824@gmail.com,(463) 267-1706,2023-08-13,Platinum,New York,NY,USA,Influencer,True
578841,Daniel,Ramirez,51,Male,daniel.ramirez316@icloud.com,(873) 637-9111,2024-08-28,Silver,Austin,TX,USA,Direct,True
579266,Patricia,Nelson,57,Female,patricia.nelson236@gmail.com,(575) 202-6443,2024-02-07,Bronze,Orlando,FL,USA,Organic Search,True
579494,Kevin,Baker,43,Male,kevin.baker160@hotmail.com,(608) 666-1410,2024-05-08,Silver,San Antonio,TX,USA,Direct,True
581702,Thomas,Green,60,Male,thomas.green430@outlook.com,(247) 538-9331,2023-07-18,Platinum,Miami,FL,USA,Paid Social,True
582249,Chen,Scott,39,,chen.scott279@gmail.com,(653) 739-6819,2023-12-30,Gold,Nashville,TN,USA,Email Campaign,False
582626,Mark,Garcia,47,Male,mark.garcia571@outlook.com,(344) 531-8622,2025-09-24,Silver,Houston,TX,USA,Organic Search,True
583754,James,Kim,78,Male,james.kim585@yahoo.com,(831) 846-9504,2023-07-09,Bronze,Orlando,FL,USA,Direct,False
585787,Ashley,Adams,31,Female,ashley.adams610@gmail.com,(926) 345-8224,2023-11-10,Gold,London,England,UK,Influencer,True
586006,Anthony,Harris,33,Male,anthony.harris684@gmail.com,(359) 467-2088,2023-06-21,Bronze,Dallas,TX,USA,Referral,True
587093,Brian,Miller,39,Male,brian.miller506@icloud.com,(489) 963-1416,2025-07-04,Bronze,Houston,TX,USA,Direct,True
587634,Ryan,Davis,38,Male,ryan.davis299@hotmail.com,(447) 684-9690,2025-05-23,Bronze,San Francisco,CA,USA,Influencer,False
588166,Joseph,Ramirez,35,Male,joseph.ramirez103@outlook.com,(817) 988-5647,2023-12-17,Platinum,New York,NY,USA,Paid Social,True
588665,Anthony,Green,53,Male,anthony.green64@yahoo.com,(688) 945-4900,2023-06-30,Gold,San Francisco,CA,USA,Direct,True
589943,James,Martinez,47,,james.martinez99@hotmail.com,(823) 720-9067,2024-10-23,Bronze,London,England,UK,Email Campaign,True
590119,Patricia,Nguyen,67,Female,patricia.nguyen935@yahoo.com,(445) 743-6574,2025-04-02,Platinum,Portland,OR,USA,Email Campaign,True
590305,Michelle,Perez,39,Female,michelle.perez747@icloud.com,(275) 957-6520,2025-10-22,Bronze,Berlin,Berlin,Germany,Organic Search,True
590356,Fatima,Hill,58,Female,fatima.hill360@gmail.com,(913) 544-3591,2023-06-06,Platinum,Atlanta,GA,USA,Organic Search,True
591396,Liam,Lopez,43,Male,liam.lopez200@outlook.com,(948) 384-4399,2025-08-21,Bronze,Boston,MA,USA,Organic Search,True
591756,Richard,Hall,52,Male,richard.hall165@outlook.com,(703) 951-9318,2023-07-19,Platinum,Philadelphia,PA,USA,Referral,True
591794,Mei,Moore,66,Female,mei.moore109@gmail.com,(684) 926-8241,2025-01-28,Bronze,Los Angeles,CA,USA,Organic Search,False
592322,Wei,Mitchell,47,Male,wei.mitchell701@hotmail.com,(248) 783-8629,2024-03-10,Silver,San Antonio,TX,USA,Direct,False
593374,Linda,Green,30,Female,linda.green391@gmail.com,(230) 506-9888,2023-09-26,Bronze,Philadelphia,PA,USA,Email Campaign,False
594225,Hiroshi,Robinson,51,Non-binary,hiroshi.robinson240@icloud.com,(893) 511-1263,2023-10-12,Silver,Austin,TX,USA,Paid Social,True
597542,Michelle,Wilson,58,Female,michelle.wilson542@outlook.com,(410) 977-6548,2023-07-21,Silver,Montreal,QC,Canada,Direct,True
597561,Mia,Martinez,31,Female,mia.martinez525@outlook.com,(802) 636-8613,2023-10-01,Silver,Atlanta,GA,USA,Direct,False
597740,Donna,Lewis,35,Female,donna.lewis542@icloud.com,(326) 962-5427,2023-06-21,Platinum,Denver,CO,USA,Referral,True
598248,Kevin,Garcia,40,Male,kevin.garcia230@yahoo.com,(703) 853-5522,2024-06-14,Silver,London,England,UK,Direct,True
598590,Laura,Rodriguez,39,Female,laura.rodriguez60@gmail.com,(516) 417-9639,2024-01-06,Gold,Orlando,FL,USA,Paid Social,False
598994,Paul,Hill,63,Male,paul.hill642@gmail.com,(235) 273-2455,2025-03-30,Silver,San Jose,CA,USA,Direct,True
599375,Jennifer,Garcia,51,Female,jennifer.garcia646@hotmail.com,(935) 944-2069,2024-11-27,Bronze,San Jose,CA,USA,Direct,False
599588,Gary,Roberts,32,Male,gary.roberts933@hotmail.com,(951) 392-3595,2024-05-09,Gold,Manchester,England,UK,Affiliate,True
600859,Jessica,Lewis,62,Female,jessica.lewis496@icloud.com,(819) 791-6088,2025-10-26,Bronze,Houston,TX,USA,Organic Search,True
602801,William,Campbell,30,Male,william.campbell189@gmail.com,(275) 906-7676,2024-08-22,Silver,Manchester,England,UK,Organic Search,True
607529,David,Scott,36,Male,david.scott808@hotmail.com,(479) 291-7873,2023-11-16,Platinum,Chicago,IL,USA,Paid Social,True
608217,Lisa,Rodriguez,78,Female,lisa.rodriguez723@outlook.com,(295) 543-8265,2023-11-15,Gold,Montreal,QC,Canada,Email Campaign,False
608288,Nicholas,Flores,36,Male,nicholas.flores437@yahoo.com,(406) 725-8098,2025-04-05,Bronze,Miami,FL,USA,Paid Social,True
608344,George,Carter,,Male,george.carter717@hotmail.com,(639) 621-6259,2023-11-09,Silver,Chicago,IL,USA,Referral,False
609182,John,Martin,34,Male,john.martin32@yahoo.com,(555) 377-8348,2023-09-26,Gold,Miami,FL,USA,Direct,False
610234,Stephanie,Wright,38,Female,stephanie.wright463@icloud.com,(248) 543-6990,2025-05-07,Bronze,Montreal,QC,Canada,Referral,True
611363,Melissa,Scott,39,Female,melissa.scott825@gmail.com,(905) 593-1339,2025-07-20,Silver,Phoenix,AZ,USA,Direct,True
613863,Noah,Jackson,,Male,noah.jackson250@icloud.com,(474) 634-9402,2025-05-22,Silver,Miami,FL,USA,Paid Social,True
614147,Jennifer,Robinson,54,Female,jennifer.robinson178@hotmail.com,(212) 367-2165,2023-12-19,Gold,Vancouver,BC,Canada,Influencer,False
615019,David,Green,42,Male,david.green108@icloud.com,(818) 514-4789,2025-05-23,Silver,Seattle,WA,USA,Direct,False
615126,Joshua,Anderson,49,Male,joshua.anderson320@gmail.com,(395) 278-8981,2025-06-16,Bronze,New York,NY,USA,Paid Social,True
615198,Steven,Mitchell,31,Male,steven.mitchell545@gmail.com,,2025-07-17,Bronze,Las Vegas,NV,USA,Email Campaign,False
616639,Kenneth,Gonzalez,34,Male,kenneth.gonzalez652@hotmail.com,(580) 516-7696,2024-03-21,Gold,Columbus,OH,USA,Paid Social,False
619405,Elizabeth,Martinez,60,,elizabeth.martinez666@icloud.com,(870) 339-7500,2025-10-14,Bronze,Melbourne,VIC,Australia,Direct,True
620174,Ryan,Ramirez,62,Male,ryan.ramirez705@hotmail.com,(855) 487-6909,2025-03-21,Silver,Charlotte,NC,USA,Influencer,False
620849,Ethan,Wright,57,Male,ethan.wright969@outlook.com,(570) 621-9101,2024-08-11,Gold,Seattle,WA,USA,Paid Social,False
621194,Ava,Allen,41,Female,ava.allen980@icloud.com,(340) 203-1692,2025-06-01,Bronze,San Antonio,TX,USA,Organic Search,True
622523,Ashley,Robinson,43,Female,ashley.robinson85@icloud.com,(290) 980-6579,2023-10-29,Silver,Dallas,TX,USA,Email Campaign,True
622527,Barbara,Martinez,42,Female,barbara.martinez787@gmail.com,(522) 460-1437,2025-08-17,Bronze,Las Vegas,NV,USA,Paid Social,True
622669,Mia,White,36,Female,mia.white217@outlook.com,(988) 542-4427,2024-10-04,Silver,Phoenix,AZ,USA,Paid Social,True
625244,Yuki,Taylor,29,Non-binary,yuki.taylor698@outlook.com,,2023-08-28,Platinum,Los Angeles,CA,USA,Organic Search,False
628425,Jason,Harris,28,Male,jason.harris15@yahoo.com,(246) 624-9762,2025-10-29,Gold,Austin,TX,USA,Affiliate,True
628444,Patricia,Flores,45,Female,patricia.flores856@icloud.com,(742) 801-2760,2025-06-21,Platinum,Atlanta,GA,USA,Direct,False
629305,Liam,Singh,59,Male,liam.singh772@hotmail.com,(930) 516-7881,2024-06-08,Silver,New York,NY,USA,Paid Social,True
629455,Brian,Clark,59,Male,brian.clark602@hotmail.com,(754) 888-5646,2025-01-27,Silver,Dallas,TX,USA,Paid Social,True
630731,Stephanie,Kim,67,Female,stephanie.kim245@icloud.com,,2024-08-06,Bronze,Sydney,NSW,Australia,Email Campaign,False
630889,Mateo,Lewis,46,Male,mateo.lewis534@icloud.com,(893) 372-2554,2024-06-13,Bronze,Seattle,WA,USA,Paid Social,True
631391,Elizabeth,Lee,39,Female,elizabeth.lee824@icloud.com,(511) 509-4405,2023-08-16,Gold,Houston,TX,USA,Referral,True
631761,Karen,Anderson,60,Female,karen.anderson800@icloud.com,(641) 521-8628,2025-02-28,Bronze,Atlanta,GA,USA,Affiliate,True
632716,Joshua,Nelson,53,Male,joshua.nelson767@icloud.com,(878) 748-6201,2025-01-30,Silver,San Antonio,TX,USA,Organic Search,True
634127,Sandra,Patel,26,Female,sandra.patel894@icloud.com,(547) 590-6618,2025-04-09,Silver,Chicago,IL,USA,Direct,True
634704,Michael,Nelson,47,Male,michael.nelson331@hotmail.com,(465) 294-4940,2024-01-30,Silver,Sydney,NSW,Australia,Referral,False
636120,Yuki,Jackson,68,Female,yuki.jackson895@gmail.com,(729) 997-1176,2024-10-19,Silver,Los Angeles,CA,USA,Paid Social,True
636916,Daniel,Rivera,48,Male,daniel.rivera275@gmail.com,(338) 534-3514,2024-05-09,Gold,Chicago,IL,USA,Direct,True
637499,Margaret,Singh,39,Female,margaret.singh137@gmail.com,(795) 841-1343,2025-03-12,Gold,San Antonio,TX,USA,Organic Search,False
638422,Amanda,Lewis,70,Female,amanda.lewis183@gmail.com,(661) 994-4008,2025-10-31,Silver,Austin,TX,USA,Paid Social,True
